BUSINESS_ID,NAME,TOTAL_REVIEWS,AVG (R.STARS),,,,,,,,,
fnO03-RX7UDC1TzXETWEsQ,Pinocchio's Restaurant,256,3.503906,,,,,,,,,
e1S4RgmEpIJ2iONMV4oxeQ,Outback Steakhouse,256,2.953125,,,,,,,,,
GA9OAgqv9JOHzXrvKCQVOQ,Distrito,256,3.492188,,,,,,,,,
M35BYETJon2nKyim2lxRZA,Gainbridge Fieldhouse,256,4.175781,,,,,,,,,
0vWh5ggm0F9tX97xhH5euA,GMG Chinese Bistro,256,3.753906,,,,,,,,,
jNvVJBh447ya0UFvz2676g,Take Three Cafe,256,4.578125,,,,,,,,,
UfVoHBiKUGya5UhXFOqiLg,ABC Seafood Chinese Restaurant,255,3.878431,,,,,,,,,
30OhTA38fp8xuqW4O2D6Eg,Homegrown Taproom & Kitchen,255,4.156863,,,,,,,,,
TdrNka-oPWf4B-jN9rKltw,Bok Bar,255,4.070588,,,,,,,,,
EekwCjDqa9VT6Kq_aVE_0Q,Pho Palace,255,3.639216,,,,,,,,,
ZE4c80CxlXz84elVto2YFA,The Green Parrot,255,2.815686,,,,,,,,,
PWGcA2s9sf4iMb4dcLz6Hg,Goodwood Barbecue Company,255,4.145098,,,,,,,,,
c4xAYwO_s8HEmOfCLVAhCA,Ha Long Bay,255,4.262745,,,,,,,,,
R_J3B7usj-NDHm_wNFSa0w,The Crow's Nest,255,3.929412,,,,,,,,,
fiBEzPfn2VOZb-PjLcm7Ng,Kirkwood Station Brewing Company,255,2.843137,,,,,,,,,
XqWebxpqQkIgetia5mskEQ,Diamond Nails,255,4.290196,,,,,,,,,
ZKi4F9BlA46rLvLyeIE3VA,Pacific Crêpes,255,3.729412,,,,,,,,,
4iu7fFErsz7LS298z4bk8g,R & G's Ping Pong,255,3.352941,,,,,,,,,
noBinj5ChHbPCHfqTcUO6g,Plenty Café,255,3.588235,,,,,,,,,
_zdARZbZNr4k8AD-SJDCgg,Pearings Cafe + Frozen Yogurt,255,4.462745,,,,,,,,,
Cm8kELxjGucOpNkzMq7UHg,Sunrise Café,255,4.039216,,,,,,,,,
#NAME?,Pirates Alley Cafe,255,4.023529,,,,,,,,,
y_yVztTCNphhSYTPW6osSQ,Earth Odyssey,255,4.552941,,,,,,,,,
2OSz7GqL8D5-s4T7jUMLFQ,Northside Kitchenette,255,4.262745,,,,,,,,,
Dtuf4vD0znzwJW9vk3iTNw,Tomo Japanese Steakhouse and Sushi Bar,255,3.992157,,,,,,,,,
xwk_8nCLpolbdZpKcWicRA,Black Crow Coffee Old NE,255,4.415686,,,,,,,,,
H_u6w1hM4WEgOD288i5edw,The Post Sports Bar & Grill - Maplewood,255,3.694118,,,,,,,,,
oIr50siZDtDYCE_p5K8nYA,Winkel,255,4.564706,,,,,,,,,
TjwWB-ET-qmO2-8bfIHMig,Cheu Fishtown,255,4.05098,,,,,,,,,
T9n_LqUUhC2b1ALhg57Y5Q,Texas Roadhouse,255,3.784314,,,,,,,,,
4xNBm3oGqSryXvvl2X3TuQ,Shephard's Ocean Flame,255,3.164706,,,,,,,,,
cOdEq7xqSFko6Gp8Ro9H8Q,The Slider House,255,3.05098,,,,,,,,,
6DTwmhrbm9x-WO-A8Db9rQ,Turning Point of Warrington,255,3.686275,,,,,,,,,
jLM0Tik4EajGz5Odjm8HxQ,Jonathan's Grille,255,3.654902,,,,,,,,,
gku-vC4YB5c7ZuNyLhjNbQ,Taqueria El Bronco,255,4.176471,,,,,,,,,
AFk6UXFbH-idH31KhFQVCg,8th & Roast,255,4.419608,,,,,,,,,
#NAME?,Apna Indian Kitchen,255,4.611765,,,,,,,,,
zbSTmUUH27ef3ejK6h7mdQ,Charlie's Hamburgers,255,4.172549,,,,,,,,,
CJ3t6dw60CdpflWKe3b78Q,Benihana,255,2.439216,,,,,,,,,
H2Kulc2EWVO0kFmADhnjzQ,Extreme Pizza - Clearwater Beach,255,3.556863,,,,,,,,,
PrYSQ_FVZAXB46KcscmLrw,Sandler's On 9th,255,3.913725,,,,,,,,,
VJpuuNZ8QXR2zTHIhB0yhw,The Westin Philadelphia,254,3.200787,,,,,,,,,
m1EGAIfFEN9nG2_bJqnAcQ,Sushi Minato,254,4.271654,,,,,,,,,
DCb_WRnRaLuQ4Ozga-RduQ,The Inferno Room,254,4.070866,,,,,,,,,
1qw5dIsQPNGLOwnuP7Wj1g,South Bowl,254,3.437008,,,,,,,,,
vuAI70USd3my2Kb9_9zajw,Joey B's On The Hill,254,3.653543,,,,,,,,,
QXWDkZW29q7hUB0maO5EbQ,Chago's Cantina,254,3.295276,,,,,,,,,
eFZZrkHMI_XeBl14toQvew,Sprocket Rocket Party Bike,254,4.358268,,,,,,,,,
1pd4VYTww1UWDVai2r2RKg,805 Boba,254,3.185039,,,,,,,,,
vxWjLZMn3uzDQyOjAdwq3w,The Bishop's Collar,254,3.681102,,,,,,,,,
EcjHDndSeQuebMMJhCGC5g,Yangming,254,3.433071,,,,,,,,,
RBnQoIRF3V-FMJSn_BHy0A,P.F. Chang's,254,2.992126,,,,,,,,,
iM0M83HT7qmLfZF8xjDHxw,White Limozeen,254,3.212598,,,,,,,,,
J-ciDDEdIHMcChGIyKZnOg,Cake Life Bake Shop,254,4.224409,,,,,,,,,
f63mRXYxfiuHzY5KajPVjA,Cantina Laredo,254,3.110236,,,,,,,,,
hzXAxu35F32Ob9uVCh-dIQ,Thai China Bistro,254,3.681102,,,,,,,,,
McYtxSrd0HQ07nsc3X65WQ,Rumba Island Bar & Grill,254,3.791339,,,,,,,,,
XnbuS6ieFxsDSH9go88juw,The Donut + Dog,254,4.53937,,,,,,,,,
8FE4V7Y5HliQ2bP-szn_sA,Pour House Burgers Bourbon & Brews,254,2.905512,,,,,,,,,
B5eJm8A4eiuPLW5C6l75dQ,Di Bruno Bros.,254,4.389764,,,,,,,,,
3EUsW5xcLI4qoVWyfEzYVg,Maggie Mae's on the Bluffs,254,4.086614,,,,,,,,,
t3yNTcIYyCreySnwVl5tjw,The Loft Cinema,254,4.523622,,,,,,,,,
Nvy1jETQItFjG0oyjpGk7w,Farmer & the Cow,254,4.027559,,,,,,,,,
Mna6U7kUX36l8-dpDt-U-A,Gianfranco Pizza Rustica,254,3.854331,,,,,,,,,
WNcGg9G-odTGz00DSMx7rg,Urban Chestnut Brewing Company,254,4.259843,,,,,,,,,
TbjqvdrSBm27arbKbReRfg,Thanal Indian Tavern,254,4.496063,,,,,,,,,
iDtIMWJVIGYspg5JvJKaOw,Mad Mex - Wynnewood,254,2.724409,,,,,,,,,
rfbfSleg64ObTGGRMZgt3A,Pueblo Solis,254,3.704724,,,,,,,,,
1yrGx3Cwtj7I0zmhuVsu9Q,"BLT's - Breakfast, Lunch and Tacos",254,4.200787,,,,,,,,,
ZLR0o9tuGaUAdrhJE2z69w,Cafe Rose Nicaud,254,3.885827,,,,,,,,,
Aw9Tldxcg5ifodzn0R2O6g,Blackbird Pizzeria,254,4.051181,,,,,,,,,
baF2ZFEtsIo2A1k61x3QSw,Tio Flores,254,3.409449,,,,,,,,,
SYcdJP123caYVCkZ27BIOw,Southeast Kitchen,254,4.165354,,,,,,,,,
gC8i-lxwvGhVpOXM5eYdtA,Taqueria Guerrero,254,4.212598,,,,,,,,,
deWhFgwgU3F11jYMJk8n3Q,Main Street Poké,254,4.326772,,,,,,,,,
-ZXjWCTxItm-3wPkgsf8zQ,Argento's Italian Bistro,253,4.268775,,,,,,,,,
b0YICdDCw8Ck6hJPc1Z5HQ,Kanella South,253,4.375494,,,,,,,,,
TKPHN6wON9CH2hUPiWxd-Q,Biff Burger & Buffy's BBQ,253,2.44664,,,,,,,,,
H0LcjqWfgCFapQVTVmb0uw,Fratelli's Ristorante,253,4.339921,,,,,,,,,
6JFTijOMHB46yBoyVOjPCA,Santa Barbara County Courthouse,253,4.699605,,,,,,,,,
0jQiSHnQTFyJnw1HHV9NVQ,Anthony's Chophouse,253,4.454545,,,,,,,,,
6IlR-3BtA1GISMljfRZfEw,Hotel Indigo Santa Barbara by IHG,253,3.577075,,,,,,,,,
kRsN974NddNRTa9j3jXGCQ,Thali,253,4.490119,,,,,,,,,
3c3okC0udBKZD_fASFrI-A,Mid City Tire & Auto,253,4.667984,,,,,,,,,
5iooYc7woWdiRU1uq9jpNg,Vinh-Long,253,4.205534,,,,,,,,,
wvD7TOuE-qUhkyXoi8K8hA,Taqueria El Bajio,253,3.972332,,,,,,,,,
zNlJxBcmLPooXY9N2iH_6w,Arroyo Burro Beach,253,4.450593,,,,,,,,,
qHJbcBFjNM2Pf-cmWw7OqQ,Pacific Thai Cuisine,253,4.280632,,,,,,,,,
AF4AyG3BS3f76hTvp22MrA,Villalba Italian Restaurant,253,4.059289,,,,,,,,,
YPqEm4opPLuO0A6ZJeJfGw,El Sarape Mexican Restaurant,253,3.434783,,,,,,,,,
AWJyivVwe3t9BO-k8D0ynQ,Cafe Square One,253,4.312253,,,,,,,,,
eaJCpC6IhYphj7bwCDHTwQ,Three Brothers Coffee,253,4.450593,,,,,,,,,
eFvzHawVJofxSnD7TgbZtg,Good Karma Cafe,253,4.158103,,,,,,,,,
JFKaix06XWdtt7cvSeWUZA,No Ka Oi Tiki Tattoo,253,4.343874,,,,,,,,,
7Oq3AI3omXpvcN9xDzNeLA,Derek's,253,3.217391,,,,,,,,,
zrQAj03aHI7kpmAiyKcKhA,Doc Magrogan's Oyster House - Philadelphia,253,3.221344,,,,,,,,,
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,253,4.288538,,,,,,,,,
_PPUbawFEpU6S28hieLMEQ,Cajun Persuasion Seafood Market & Poboys,253,4.031621,,,,,,,,,
SUL_XDzGnnccUgHqnix1Ng,The Slider House,253,3.438735,,,,,,,,,
yT3Qs8rz82wqhKFlfWr1Lg,Oregano's,253,3.351779,,,,,,,,,
j_m8zce-jSRQn5JmC633GQ,Test Pilot,253,4.328063,,,,,,,,,
E2l9h35n-BpwWpV5RVye-w,Lee Lee International Supermarkets,253,4.328063,,,,,,,,,
QIUunGyXImTmsiafyWPO7Q,Davio's,253,3.612648,,,,,,,,,
gqmQA9TIdmKz3tCnz6DqFA,Yoko's,253,4.102767,,,,,,,,,
CvhOKuu-uUDJRj-7mcbbvw,Sovana Bistro,253,4.027668,,,,,,,,,
mOk3D7VczrDapNuUgLxUQw,Noodle Eighty Eight,253,4.529644,,,,,,,,,
ELGdPtyfE_zC10VYc6Zskw,Big Jud's,253,4.079051,,,,,,,,,
TopanQyFir2nX2h3e55OnA,The Sandwich on Main,253,4.486166,,,,,,,,,
fZzvYELAKZ0A8wePhHvdiQ,Millies24,253,3.130435,,,,,,,,,
3GfRnrzvwac11XozXE9mzg,Flatbread Neapolitan Pizzeria,252,4.190476,,,,,,,,,
nLyyTrxpEOdmNl9P95zXGA,Anthony's Coal Fired Pizza,252,3.904762,,,,,,,,,
rHLjiwjgXOZ7xVUoT1wd9w,Pietro's Famiglia,252,3.845238,,,,,,,,,
W-fBHvwfkPuyojEbOQTHOQ,Cycle Brewing,252,3.880952,,,,,,,,,
d3Qumdqjwj62dEYZ7lc6mg,Smees Alaskan Fish Bar,252,3.992063,,,,,,,,,
j6dvIfAzbHccoySvaqjT4w,Burger 21 - New Tampa,252,3.563492,,,,,,,,,
0cddB9WRKcQhzAEXEav81w,Pint Size Bakery & Coffee,252,4.555556,,,,,,,,,
79aGkfKh28Dlm8zf5lATng,AMC Dine-In Thoroughbred 20,252,2.555556,,,,,,,,,
OMHZ1htcmFQLuTp06hLe2Q,Phoebes BBQ,252,2.480159,,,,,,,,,
qJxOT7bo-PdW1-xx3nK8SQ,JJ Bootleggers,252,3.313492,,,,,,,,,
FXsu9JqnLl2D0wqeQP4QKw,Glory Days Grill,252,3.670635,,,,,,,,,
VSDdUwXktnvL_O0meKv7MQ,Alice Pizza,252,4.297619,,,,,,,,,
y8gjlpJA89qDRCLC0JQaew,Giuseppe & Sons,252,3.77381,,,,,,,,,
7s5ImgKYDMrwYtFuNZuLjw,Lucas Park Grille,252,3.654762,,,,,,,,,
P0yKtQ4cFjNTY1X2CIdzBw,Grand Hyatt Tampa Bay,252,3.996032,,,,,,,,,
Rl1NN7QH08h5h0XO00lPFA,Rubicon Deli,252,3.896825,,,,,,,,,
g8OyaT2RL8JCKItDExcFug,Blackfish,252,3.936508,,,,,,,,,
NjD-V9pdH7_V8Y8PGl-csw,Townsend,252,4.361111,,,,,,,,,
4MFIksBbFgsbVyqH9Tmoiw,Pizzology Craft Pizza & Pub,252,3.571429,,,,,,,,,
6o8ddZAL2Gw_FdoFQf1ilg,Green Island Frozen Yogurt & Tea Bar,252,4.198413,,,,,,,,,
Tx2VhZhz6YQF3sWs06aLsQ,Gourmet Girls,252,4.107143,,,,,,,,,
T4xxJOwAEzwMupvvf1QduQ,Capital Tacos,252,3.809524,,,,,,,,,
Tnjw1ykBy1INMWRJcZWhJw,Union Common,252,4.047619,,,,,,,,,
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,252,4.115079,,,,,,,,,
pWT3WAUvww4iqF-v2htBXA,Pomodoro East,252,3.869048,,,,,,,,,
SNxUXrSr-XkEkSQIdjmjhA,Hank's Catfish & BBQ,251,3.613546,,,,,,,,,
a3p47WxYVo0BZGJoP1O0qA,My Favorite Muffin,251,3.964143,,,,,,,,,
1PGF-zUnu2uxHqRWo06k7Q,Toscano Ristorante,251,4.36255,,,,,,,,,
IkZgPqgwKSuQFAf4s0Z21g,Sawasdee Thai Restaurant,251,4.239044,,,,,,,,,
_SjdrpSZdiXVSwaJR5T9jw,Squeal,251,3.36255,,,,,,,,,
gStE2HvLsMrjY3H-elrGwA,Olive Garden Italian Restaurant,251,3.709163,,,,,,,,,
NFFS6Qow43IRG6dRPgZCzQ,Cafe DeLuxe,251,4.083665,,,,,,,,,
rZ6i69fbbLdgiIgmU5sFUg,Pho Cafe Hong Kong Diner,251,3.12749,,,,,,,,,
ArPLE_RTg0h7yzkN0KwzRg,Willie's Chicken Shack,251,3.482072,,,,,,,,,
XXVie9MI2oQz1OzfzSAOhw,Forest & Main Brewing Company,251,3.940239,,,,,,,,,
CFxs7aHPs60lgQmSvAkmPA,Philadelphia Dentistry,251,4.071713,,,,,,,,,
tr366vgAkbcpJBVKSdBxZg,Aldertos Fresh Mexican Food,251,3.633466,,,,,,,,,
3kCdCzbfMbpTStmrUbpfUQ,Cheddar's Scratch Kitchen,251,3.243028,,,,,,,,,
NQ01WqVX0tojNHKn-0sFww,Tir na nOg Irish Pub,251,3.266932,,,,,,,,,
elhPnsVGXXux0F5UdnFumw,Lucky Star Nails & Spa,251,2.61753,,,,,,,,,
S_EYSW6QoJh8cKlj8BhfFA,Anthony's Coal Fired Pizza,251,4.063745,,,,,,,,,
d5fAUl4lKaNxGfiXj4Kygg,Little Italy Pizza,251,3.701195,,,,,,,,,
#NAME?,Fireside Pizza Cafe,251,4.203187,,,,,,,,,
cqPRhgzpPVtQBctn73k4pA,Shack Breakfast & Lunch,251,4.318725,,,,,,,,,
1dLWCD6CjSHD7PTfi5ZVNQ,Dao's Tai Pan's,251,3.613546,,,,,,,,,
6jr6xW05PcKutwr5lbVVAg,Fleming’s Prime Steakhouse & Wine Bar,251,3.976096,,,,,,,,,
sCRN-PqagNGX_5F6HjB3bg,Magic Nails,251,3.151394,,,,,,,,,
FxyGTyC98dVsVMhPiHXyOQ,The Buttermilk Drop,251,4.239044,,,,,,,,,
NrKVh-Y8Sfu9-He9988DBQ,Tequilas,251,3.055777,,,,,,,,,
DTGg9ECF88UqbVHxWSDuHw,BrickTop's,251,3.828685,,,,,,,,,
p7-1xG891NdGrcYBMOvxpw,Bonefish Grill,251,3.330677,,,,,,,,,
Wxk6pzWgmDoDjfnQcQu3-A,United Cabs,251,2.378486,,,,,,,,,
LklDTDwgJLbUjd67ZKsvCg,Rittenhouse Square Park,251,4.418327,,,,,,,,,
FlDkxuO6MGrW7x1OJTtJew,Auction House Market,251,4.338645,,,,,,,,,
RjTT7tn9BPTfRmyJagMN6g,Lolis Mexican Cravings,251,4.203187,,,,,,,,,
hxZ-5CYuCbX_eb2vZbx20A,Royal Thai Massage,251,4.768924,,,,,,,,,
RTEdyP_6wGvXQugln1jxbg,Judge Bean's BBQ,251,3.430279,,,,,,,,,
ChMvzo7WYSZzxlwGMS7CFA,Dos Gringos Mexican Kitchen,251,3.454183,,,,,,,,,
1MdSDNxlCzKmYMMHSccVrQ,AMC Cherry Hill 24,251,2.247012,,,,,,,,,
BJBSwMKADtYjqFDCL3-zkw,IHOP,251,2.063745,,,,,,,,,
MTB9CelShC-x4jj31BJYAg,Red Bicycle Coffee,251,3.669323,,,,,,,,,
B-DiQpcSTJ7oMMnwzbAGTQ,Cucina Zapata,251,4.613546,,,,,,,,,
QZvzhSY2yNBWwSv7JVYy3w,Kountry Kitchen Soulfood Place,251,4.067729,,,,,,,,,
hodLyDkWXAosXLSTKDL06Q,Cafe Masala,251,4.625498,,,,,,,,,
7dbUShu3yTUVNhTrdnF0FQ,Speggtacular Clearwater Beach,251,4.055777,,,,,,,,,
oDlF5bfcQrYkjK4D4_Nw9A,Fitzwater Cafe,250,4.14,,,,,,,,,
X4kLBCoQeS-x6zVH7fnOvw,Wok & Roll,250,3.764,,,,,,,,,
Ek9iI8uJ7U3IDzVWrwzzew,Giumarello's Restaurant & G Bar,250,4.104,,,,,,,,,
Sb8srYjjOMo0XQcloQ7qwA,Flirt Wax Bar,250,4.784,,,,,,,,,
ez1xAIwSguvgj3F8B7uJsA,Pepperoncini Restaurant & Bar,250,3.932,,,,,,,,,
_5rx2qVN9rkiohyzfdlo0A,P.F. Chang's,250,2.848,,,,,,,,,
IvaYjcuPXzgutKanTeHSRw,Texas Roadhouse,250,3.72,,,,,,,,,
CQD7-sfUiADa6KyTYJT2NQ,Pho Viet Restaurant,250,3.776,,,,,,,,,
#NAME?,Tap & Bottle,250,4.428,,,,,,,,,
LVNt93fRgTR0C-eubUshbQ,Friday Saturday Sunday,250,3.776,,,,,,,,,
Ch2Hg3r6n3b5RLY9hmwrUQ,Craftsman Row Saloon,250,3.348,,,,,,,,,
pEsWGGWiT9ElbJxmXHXMpA,Eddie Merlot's - Indianapolis,250,3.992,,,,,,,,,
1AQhRXA6GhMp6FjpS4T8lQ,The Great American Pub,250,2.872,,,,,,,,,
o7Ccb9LjC_ZTSF_YHgJXnA,Genghis Grill,250,2.748,,,,,,,,,
60xFUHDmopm4FRzK6bPRTw,Saint Louis Art Museum,250,4.54,,,,,,,,,
G6_zdYOVXUtEuW50ymodcA,Apple International Plaza,250,2.72,,,,,,,,,
MUTTqe8uqyMdBl186RmNeA,Tuna Bar,250,4.2,,,,,,,,,
vpLMV6pHa1oI71jYaCVFzA,Cooperage Wine & Whiskey Bar,250,3.792,,,,,,,,,
9Pvwx_IfQgQL4ykmlGV6yA,P.F. Chang's,250,3.116,,,,,,,,,
ZdkonZFKPrGVeu-ZLQfE6A,Stonewood Grill & Tavern,250,3.84,,,,,,,,,
h5jnFlvF55kDWC_GGlKMAQ,Llama Tooth,250,3.52,,,,,,,,,
KW7hDw16MIvR_gyNKzTvNQ,Taqueria Emanuel,250,4.336,,,,,,,,,
6W6qogKV7x6hdloEo9WC8w,Cinemark University City Penn 6,250,2.648,,,,,,,,,
Af6nr1cb6_HwKGUUBDvCKQ,Zaytoon Grill,250,4.384,,,,,,,,,
iXPEyHqvaDUWLn4pw-58Fw,Envie Espresso Bar & Cafe,249,4.477912,,,,,,,,,
YUUtttv6Ak-Vnwtvq9myrw,Major Restaurant East African Authentic Food,249,4.62249,,,,,,,,,
GtrY5U_M1ac3bYCk0DUeIg,Three Pickles Subs and Sandwiches,249,4.333333,,,,,,,,,
uyfOQql0ZGMG4WEIwUeeEQ,Nolé,249,3.931727,,,,,,,,,
ZNOc9LErlBDtJF3Y7LQtwA,Vina Vietnamese Street Food,249,4.172691,,,,,,,,,
0N2D4HtF2gLJvWxjIfiZDg,La Chinita Poblana,249,4.277108,,,,,,,,,
ZCxi49hVqS3zVUkRLoEwdA,Grim Philly Twilight Tours,249,4.188755,,,,,,,,,
hqm2zJ1WY5UaVGZ6j07NNA,The Turning Point - Cherry Hill,249,3.690763,,,,,,,,,
Duf-k9b1xpuK33BGCLWQ6w,Quetzally,249,4.056225,,,,,,,,,
OxQK9EMUXqynT7dbWAP9wA,Mission BBQ,249,4.096386,,,,,,,,,
02HdjzKf7pUujFqYIvKiFg,Indian Bistro,249,3.7751,,,,,,,,,
Ol7cbKSHWOU_VDTt2Wcu2A,Tribeca ColorSalon,249,4.481928,,,,,,,,,
7R7eE6yIQ3kRtOF0HrzJeQ,Thai Lanna & Sushi,249,4.156627,,,,,,,,,
kuE88EeEQZLNG_GfDbib4w,Karuna's Thai Plate,249,3.791165,,,,,,,,,
aZWNTrM5f3C34VWPZhQwcQ,Bonefish Grill,249,3.903614,,,,,,,,,
Bl6QNjzmtG779fI5Hm4gfA,Rey Azteca,249,4.060241,,,,,,,,,
uL2ZXa2T9yOlmwtO2uUjRg,Westside Drive-in,249,3.606426,,,,,,,,,
9iSoPNBV54dj6L0rxO4RWw,Harpoon Harry's Crab House,249,3.449799,,,,,,,,,
5Qz7TJFXhm8Mjc8xzoSV5Q,Picanha Brazilian Steakhouse,249,3.64257,,,,,,,,,
f8Byv8pegvus-Wud_mf0_Q,Dmitri's,249,3.730924,,,,,,,,,
ctVn7wMvJX8f4Z9SnOnrHw,The Bistro,249,3.618474,,,,,,,,,
UjbbSi6KflfVcZApLeM6Gw,Brandon Honda,249,2.550201,,,,,,,,,
hqPnTWhhxLoDWt7mUQArUQ,Más Mexicali Cantina,249,2.614458,,,,,,,,,
v72qGvd53IxhM2m8aatOpg,Kanella Grill,249,4.028112,,,,,,,,,
H91qZiLaUQEHNkDP4DO5pg,Katie's Pizza,249,3.7751,,,,,,,,,
SqkBIkfYOkwJrdehXBvVIQ,Chris' Ice Cream,249,4.714859,,,,,,,,,
3v0tSwHXR9LhpsoGXLgsTA,Juicy Seafood Indy,249,3.690763,,,,,,,,,
JZPFtLIIpClFFQAQ6RJngw,Casa Fiesta,248,3.729839,,,,,,,,,
KnsY8rh5tigp5t6WpilGdA,Whole Foods Market - Nashville,248,3.806452,,,,,,,,,
Y9fDFqOmBLP3edNen-D39A,JB's Pour House,248,3.576613,,,,,,,,,
rXA6s5JChbYlyqSbbkZboQ,Corky's Ribs & BBQ,248,3.725806,,,,,,,,,
zD1-R_baSc5_LhFUUlDG2w,Teca Newtown Square,248,3.46371,,,,,,,,,
A-5IN85MwL9F8wJRsDna6g,Tacos Apson,248,4.439516,,,,,,,,,
yexVj09OH5n_X-MT_Lq5rg,The Steakhouse,248,3.318548,,,,,,,,,
9KUs5ruPBvbko6OpjMfDzw,Baymont by Wyndham Reno,248,1.657258,,,,,,,,,
YdZb7z6aNoL6R7oIbaVNvg,The Fillmore Philadelphia,248,3.822581,,,,,,,,,
KExyi9KTXqQDdzvk-8Dm5g,The Fix,248,4.125,,,,,,,,,
cezbcRLRWCKz1wztpQGgjA,Miller's Ale House,248,3.362903,,,,,,,,,
qck6waU6WlXBesRKmtsWfg,Kaldi's Coffee Roasting Company,248,4.270161,,,,,,,,,
MJ9BrqRBC-Sda5eWNS6WVQ,The Northside Social,248,4.21371,,,,,,,,,
C8KFRgrMtc_naR6I7yWytg,Pancho's Restaurant of San Ann,248,4.342742,,,,,,,,,
wXyHGKmlvQUBGexb2my0JQ,Tru Burger,248,3.459677,,,,,,,,,
CJe2beFHYTOG0-0-dqAIrg,Native Grill & Wings,248,2.5,,,,,,,,,
vI-2mPYOgfix5LcaqDOy_g,LongHorn Steakhouse,248,3.064516,,,,,,,,,
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,248,3.790323,,,,,,,,,
SKKiHIOPKD3wdf0heTBfZw,The Haus Coffee Shop,248,4.677419,,,,,,,,,
_bofVL_0MxlZYWBa8XEJEg,swah-rey,248,4.641129,,,,,,,,,
solZespjuuKYogZQHvXEGQ,The Daily Beet,248,4.564516,,,,,,,,,
YWDbZ8lPZDwZfSjcgJifeQ,The Westin Tampa Waterside,248,2.729839,,,,,,,,,
MpkCQTOV6D3XGRPbtQPj5Q,Pho 36,248,4.318548,,,,,,,,,
IgR9XwyiH-fVwDS6FS7e3A,Rooster's Kitchen,248,4.157258,,,,,,,,,
4nxjxYYN3hFDLNC67erEFQ,Hermitage Cafe,248,3.657258,,,,,,,,,
HBTKyeGdHGIGYvY-Q_hCeA,ScanCafe,248,3.322581,,,,,,,,,
QNq_X4ImJkPKyVll_k6ViQ,Del Fuego,248,4.044355,,,,,,,,,
2MENWD-g4QVbeMVGdCGC6A,Sushi Ai,248,4.016129,,,,,,,,,
140trrDRmr0oKHY_AmVmyA,Cerulean Restaurant,248,4.016129,,,,,,,,,
sQhh7JCGpqNgf0hHWc4m8g,On Point Bistro,248,4.516129,,,,,,,,,
clbAIdxK0CnqABhIwd6TCA,The Stick,247,3.870445,,,,,,,,,
jME5VhjMZvNKsQJwsPKL7Q,BBQ Saloon,247,3.562753,,,,,,,,,
h2nBTqJVHAyltyeq7sZZ-w,Blueplate,247,3.809717,,,,,,,,,
9RiIQA4M2Y0AU3TkASJn3A,Nunzio Ristorante Rustico,247,3.846154,,,,,,,,,
EqEcDeXqIq1YwnzHg_ZUFw,Frost Gelato,247,4.441296,,,,,,,,,
XR6zkgsFiwnaH2FVkoUVAQ,American Eat Company,247,4.012146,,,,,,,,,
DfEYyoO1YPHEPy9h3BWGvQ,Thai Thani,247,3.57085,,,,,,,,,
x8AQIEjSqsW0z4vRyBetbw,The BAO,247,4.1417,,,,,,,,,
IWHscMR1NaaLDy6g5lpnkg,Pho NOLA,247,4.040486,,,,,,,,,
zf9_8CskW6Vzakg6V78S0g,Crazy Cafe,247,4.234818,,,,,,,,,
ZPFdJgzPjEUM6BoFfoV-ZA,McNally's Tavern,247,4.364372,,,,,,,,,
Tq5jFk_BMSJG8-flqj5Bgw,Dewey's Pizza,247,4.275304,,,,,,,,,
oY7Ys1bgymDCpv_y055y8w,Bagels Plus,247,4.311741,,,,,,,,,
uaphuuG9cT69mgOrH7xvww,Dolan Lexus,247,4.165992,,,,,,,,,
l6cY2ndR-6GmqhVeuA0VgQ,Janjou Patisserie,247,4.489879,,,,,,,,,
Pn9_MnhoLrMFdW3AZDORMQ,Lucky's Coffee Shop,247,3.643725,,,,,,,,,
qtyNbCXut-RQnnEQNJ9UzA,Desi Chaat House,247,3.757085,,,,,,,,,
g5-CoFqXBZ2SlIYACjwwQw,CaiE's Oriental Cafe,247,3.137652,,,,,,,,,
oGU1LmdbKyYm_05PN0F77Q,The Great Catch,247,3.94332,,,,,,,,,
YAcsbjkjJg-eEhUmDhW2EQ,Le Cave's Bakery & Donuts,247,4.109312,,,,,,,,,
ySn36gFeTJ0fR8CG-Q2DuA,Smokey Bones,247,3.340081,,,,,,,,,
iDrmpQwGAAmftLzWqxEomg,Flowing Tide Pub 1,247,3.906883,,,,,,,,,
r1Z0jFdYpNUdIuvsIx21jA,Tia's Authentic Latin Food,247,4.287449,,,,,,,,,
0o8k654DD4h8ywBOXP1GRA,El Purepecha,247,4.574899,,,,,,,,,
5L918sNOVHcCJKZ7RWATBw,Washington Street Ale House,247,3.421053,,,,,,,,,
gZBThfg7bMdSL_gKzXTVQA,Villaggio,247,3.878543,,,,,,,,,
shbDs7N86yTsfZLh4Nie_A,Little Chicago,247,2.502024,,,,,,,,,
WY0ji9m-qAOc_6lK8h4pNw,Living Room Coffee & Kitchen,247,4.388664,,,,,,,,,
QVqLR6SJZP9DyeYVR9esUg,Pho and More,246,3.674797,,,,,,,,,
htV2TuwjPNnDXrH3hBMjgQ,Moe & Johnny's,246,3.536585,,,,,,,,,
